streams,acousticness,danceability,energy,liveness,speechiness,valence
2401014.00,0.35,0.81,0.46,0.11,0.28,0.21
1543037.00,0.00,0.64,0.72,0.29,0.03,0.44
686454.00,0.05,0.94,0.43,0.11,0.33,0.12
12318908.00,0.11,0.77,0.61,0.08,0.13,0.39
1581309.00,0.89,0.62,0.44,0.13,0.03,0.13
1709650.00,0.41,0.93,0.54,0.11,0.07,0.66
3124726.00,0.95,0.46,0.29,0.09,0.06,0.53
290861455.00,0.14,0.88,0.70,0.06,0.07,0.79
151599391.00,0.20,0.68,0.31,0.10,0.06,0.17
164272433.00,0.20,0.88,0.52,0.11,0.14,0.16
17620085.00,0.33,0.77,0.23,0.36,0.16,0.26
4003930.00,0.09,0.79,0.73,0.32,0.04,0.20
10031440.00,0.51,0.69,0.64,0.41,0.37,0.16
1089801.00,0.00,0.50,0.60,0.11,0.03,0.17
304308600.00,0.19,0.85,0.77,0.16,0.08,0.91
42718445.00,0.43,0.62,0.61,0.11,0.04,0.26
197535058.00,0.29,0.79,0.77,0.17,0.06,0.70
1045431.00,0.52,0.57,0.40,0.11,0.11,0.44
84529053.00,0.05,0.62,0.83,0.17,0.39,0.54
111156726.00,0.97,0.44,0.37,0.64,0.04,0.10
231359951.00,0.37,0.73,0.46,0.19,0.03,0.40
634847.00,0.00,0.64,0.81,0.05,0.04,0.90
84002608.00,0.24,0.67,0.74,0.47,0.04,0.57
1005693.00,0.76,0.34,0.73,0.18,0.10,0.54
449654518.00,0.33,0.66,0.72,0.17,0.11,0.44
25494211.00,0.03,0.50,0.81,0.56,0.05,0.28
652234.00,0.17,0.66,0.80,0.76,0.36,0.31
3378952.00,0.18,0.72,0.79,0.14,0.34,0.23
646301060.00,0.16,0.83,0.54,0.10,0.18,0.39
1038214.00,0.31,0.79,0.50,0.09,0.09,0.59
44885861.00,0.11,0.77,0.28,0.12,0.08,0.14
251948503.00,0.09,0.91,0.63,0.11,0.18,0.40
1543494.00,0.11,0.58,0.85,0.09,0.03,0.58
19949243.00,0.11,0.79,0.74,0.11,0.05,0.22
160799615.00,0.27,0.80,0.65,0.12,0.07,0.38
147824780.00,0.09,0.69,0.85,0.08,0.09,0.76
93146092.00,0.22,0.75,0.40,0.09,0.07,0.05
813885.00,0.05,0.80,0.64,0.34,0.03,0.04
10777127.00,0.87,0.78,0.50,0.11,0.24,0.47
849107.00,0.53,0.51,0.65,0.11,0.05,0.19
14708499.00,0.00,0.46,0.69,0.38,0.04,0.25
32370922.00,0.38,0.64,0.78,0.11,0.05,0.40
27129165.00,0.30,0.58,0.74,0.14,0.05,0.58
1660808.00,0.23,0.41,0.58,0.08,0.17,0.70
139484503.00,0.42,0.82,0.42,0.11,0.17,0.28
87051808.00,0.59,0.49,0.76,0.08,0.09,0.71
5130360.00,0.09,0.35,0.96,0.23,0.25,0.45
17929682.00,0.04,0.72,0.81,0.24,0.05,0.35
21020571.00,0.08,0.77,0.81,0.12,0.15,0.66
1829126.00,0.26,0.73,0.86,0.16,0.05,0.64
23925616.00,0.02,0.73,0.81,0.41,0.07,0.43
916596645.00,0.59,0.78,0.32,0.09,0.33,0.33
11729029.00,0.02,0.86,0.82,0.06,0.05,0.57
4686137.00,0.79,0.55,0.26,0.11,0.03,0.19
327796291.00,0.02,0.69,0.68,0.10,0.03,0.40
13369793.00,0.10,0.72,0.65,0.11,0.40,0.49
771984.00,0.05,0.47,0.74,0.09,0.07,0.56
957039.00,0.05,0.68,0.52,0.13,0.44,0.11
943335.00,0.03,0.86,0.76,0.11,0.23,0.18
333382463.00,0.28,0.69,0.76,0.10,0.22,0.37
6111175.00,0.19,0.68,0.23,0.10,0.20,0.10
25205452.00,0.13,0.67,0.64,0.14,0.05,0.66
11677080.00,0.14,0.70,0.63,0.34,0.07,0.53
29102993.00,0.45,0.46,0.59,0.31,0.08,0.58
283005678.00,0.19,0.77,0.79,0.13,0.37,0.84
2804199.00,0.02,0.66,0.83,0.10,0.29,0.26
22016474.00,0.04,0.45,0.72,0.61,0.03,0.36
229288471.00,0.31,0.92,0.67,0.10,0.26,0.74
516345426.00,0.02,0.46,0.83,0.14,0.10,0.47
3632265.00,0.04,0.91,0.59,0.11,0.06,0.44
2238229.00,0.04,0.53,0.89,0.38,0.05,0.80
26434323.00,0.00,0.66,0.86,0.05,0.04,0.30
325132332.00,0.26,0.80,0.59,0.15,0.09,0.78
2473540.00,0.21,0.79,0.52,0.22,0.27,0.34
4129125.00,0.67,0.56,0.76,0.11,0.26,0.32
26547112.00,0.20,0.75,0.72,0.13,0.18,0.52
78746845.00,0.42,0.62,0.44,0.13,0.03,0.24
22783592.00,0.65,0.44,0.45,0.12,0.04,0.42
3945482.00,0.16,0.77,0.74,0.16,0.09,0.23
3912954.00,0.11,0.86,0.51,0.11,0.42,0.15
19372581.00,0.31,0.86,0.79,0.19,0.33,0.70
897359.00,0.25,0.57,0.54,0.06,0.14,0.15
2250200.00,0.01,0.53,0.47,0.23,0.12,0.25
1506429.00,0.09,0.60,0.67,0.33,0.25,0.16
438952.00,0.24,0.84,0.73,0.07,0.13,0.47
60097173.00,0.61,0.67,0.84,0.11,0.03,0.84
23171306.00,0.00,0.47,0.66,0.27,0.12,0.36
1311283.00,0.00,0.43,0.88,0.21,0.04,0.25
1038177.00,0.04,0.46,0.80,0.69,0.29,0.41
42641630.00,0.09,0.79,0.43,0.16,0.31,0.56
1436118.00,0.03,0.70,0.83,0.18,0.03,0.95
4646022.00,0.49,0.47,0.49,0.13,0.07,0.46
87916017.00,0.50,0.84,0.81,0.12,0.06,0.81
3056314.00,0.17,0.86,0.41,0.11,0.19,0.05
16484483.00,0.15,0.61,0.65,0.11,0.06,0.36
141226370.00,0.28,0.73,0.80,0.14,0.07,0.42
2192734.00,0.01,0.70,0.93,0.14,0.10,0.77
173275718.00,0.15,0.89,0.85,0.21,0.24,0.92
498290412.00,0.04,0.80,0.80,0.07,0.05,0.75
40485860.00,0.04,0.67,0.66,0.12,0.03,0.56
692184.00,0.31,0.76,0.77,0.06,0.19,0.64
18517695.00,0.29,0.89,0.70,0.06,0.14,0.82
651882747.00,0.45,0.74,0.52,0.22,0.07,0.35
829561.00,0.16,0.71,0.67,0.11,0.03,0.82
5748589.00,0.47,0.64,0.88,0.34,0.20,0.69
1088872.00,0.00,0.32,0.72,0.09,0.04,0.50
1753680.00,0.26,0.72,0.50,0.19,0.24,0.42
3401466.00,0.17,0.66,0.41,0.11,0.04,0.30
13284224.00,0.33,0.74,0.71,0.29,0.05,0.56
1179112.00,0.56,0.84,0.70,0.14,0.23,0.50
630067.00,0.74,0.65,0.33,0.15,0.28,0.39
7458584.00,0.00,0.70,0.69,0.37,0.05,0.35
6071046.00,0.15,0.82,0.51,0.14,0.43,0.61
112534301.00,0.61,0.85,0.66,0.11,0.27,0.51
4592798.00,0.08,0.71,0.82,0.48,0.32,0.93
928840.00,0.00,0.45,0.87,0.43,0.03,0.75
721824.00,0.21,0.93,0.44,0.12,0.25,0.39
1312441.00,0.39,0.58,0.32,0.08,0.08,0.19
7512200.00,0.26,0.73,0.63,0.11,0.08,0.50
188302301.00,0.01,0.64,0.90,0.37,0.04,0.15
9183004.00,0.23,0.65,0.82,0.10,0.17,0.82
148861941.00,0.55,0.51,0.69,0.13,0.33,0.56
174119210.00,0.01,0.77,0.67,0.06,0.06,0.71
59489115.00,0.17,0.76,0.85,0.09,0.05,0.83
2815804.00,0.13,0.52,0.52,0.44,0.04,0.31
6967799.00,0.12,0.70,0.77,0.10,0.05,0.59
1104395081.00,0.05,0.62,0.64,0.16,0.03,0.45
779645.00,0.38,0.41,0.70,0.13,0.34,0.63
754011.00,0.39,0.77,0.63,0.11,0.26,0.49
167106271.00,0.05,0.66,0.90,0.12,0.04,0.71
12219733.00,0.21,0.67,0.75,0.11,0.06,0.70
757888.00,0.06,0.72,0.64,0.16,0.08,0.15
899437.00,0.00,0.73,0.66,0.13,0.03,0.66
28251049.00,0.36,0.36,0.67,0.73,0.05,0.41
39970425.00,0.19,0.74,0.67,0.11,0.31,0.85
20465666.00,0.10,0.53,0.93,0.31,0.04,0.82
709405.00,0.99,0.34,0.18,0.10,0.03,0.22
487012.00,0.40,0.71,0.84,0.81,0.31,0.61
180437476.00,0.04,0.70,0.68,0.14,0.12,0.60
10303790.00,0.55,0.74,0.69,0.10,0.16,0.58
11846881.00,0.03,0.53,0.58,0.42,0.03,0.15
836022.00,0.21,0.80,0.51,0.31,0.13,0.47
10404729.00,0.00,0.54,0.52,0.19,0.03,0.46
527830.00,0.08,0.59,0.71,0.13,0.04,0.22
10286625.00,0.19,0.85,0.70,0.10,0.06,0.08
108933376.00,0.17,0.76,0.83,0.19,0.07,0.81
13299440.00,0.01,0.62,0.86,0.17,0.09,0.23
185671844.00,0.03,0.66,0.54,0.20,0.06,0.42
3511856.00,0.11,0.85,0.81,0.17,0.08,0.59
39091224.00,0.52,0.74,0.68,0.13,0.08,0.88
52372834.00,0.07,0.79,0.85,0.18,0.05,0.69
488215.00,0.08,0.73,0.63,0.17,0.05,0.44
3482298.00,0.76,0.57,0.40,0.12,0.10,0.43
43453536.00,0.03,0.76,0.45,0.51,0.11,0.32
27152323.00,0.05,0.67,0.72,0.21,0.27,0.25
2851159.00,0.00,0.89,0.49,0.08,0.37,0.20
28120896.00,0.01,0.81,0.91,0.18,0.06,0.64
488983.00,0.17,0.66,0.85,0.27,0.05,0.49
206095375.00,0.01,0.72,0.81,0.29,0.09,0.72
35745228.00,0.85,0.55,0.29,0.23,0.04,0.48
111496168.00,0.87,0.65,0.47,0.09,0.04,0.70
904926.00,0.04,0.70,0.67,0.10,0.03,0.66
1499777.00,0.05,0.67,0.76,0.08,0.05,0.47
4025090.00,0.95,0.48,0.48,0.13,0.28,0.44
1032225.00,0.11,0.72,0.36,0.11,0.09,0.45
14679716.00,0.01,0.93,0.49,0.10,0.15,0.21
420957076.00,0.05,0.90,0.40,0.06,0.13,0.35
44810524.00,0.70,0.89,0.51,0.11,0.38,0.70
19921492.00,0.00,0.92,0.73,0.10,0.09,0.19
607175.00,0.01,0.81,0.84,0.11,0.05,0.76
118182235.00,0.02,0.72,0.74,0.14,0.04,0.69
3490356.00,0.81,0.50,0.28,0.11,0.05,0.10
458079.00,0.21,0.68,0.70,0.16,0.13,0.25
40483874.00,0.48,0.83,0.53,0.63,0.37,0.47
76330964.00,0.02,0.88,0.55,0.29,0.15,0.56
136912300.00,0.45,0.45,0.54,0.19,0.06,0.52
148994437.00,0.19,0.77,0.80,0.43,0.05,0.85
490147372.00,0.05,0.88,0.62,0.11,0.10,0.64
6674178.00,0.14,0.73,0.70,0.17,0.07,0.65
46501607.00,0.29,0.68,0.91,0.53,0.08,0.49
3659689.00,0.01,0.24,0.44,0.10,0.05,0.04
193335423.00,0.12,0.55,0.82,0.34,0.05,0.56
33175503.00,0.06,0.54,0.67,0.10,0.21,0.67
154971084.00,0.15,0.77,0.64,0.07,0.47,0.26
228849429.00,0.21,0.77,0.68,0.12,0.14,0.50
684289.00,0.17,0.61,0.74,0.32,0.04,0.35
2060948.00,0.18,0.60,0.73,0.24,0.20,0.53
105890932.00,0.03,0.88,0.39,0.09,0.06,0.12
18433179.00,0.07,0.86,0.60,0.35,0.30,0.57
4655285.00,0.02,0.63,0.82,0.14,0.04,0.37
3875074.00,0.25,0.61,0.68,0.10,0.16,0.26
1730090.00,0.84,0.46,0.29,0.24,0.05,0.53
10128651.00,0.07,0.77,0.53,0.08,0.05,0.23
8412072.00,0.02,0.52,0.69,0.20,0.11,0.71
4945797.00,0.22,0.64,0.54,0.24,0.05,0.25
286923182.00,0.24,0.67,0.75,0.08,0.06,0.80
582418.00,0.46,0.94,0.58,0.10,0.06,0.51
1019230271.00,0.04,0.76,0.55,0.08,0.03,0.75
677929.00,0.26,0.70,0.67,0.09,0.40,0.72
158575774.00,0.23,0.67,0.58,0.18,0.07,0.19
4807552.00,0.04,0.60,0.60,0.13,0.04,0.15
618702061.00,0.45,0.58,0.65,0.11,0.07,0.18
3416261.00,0.49,0.70,0.83,0.11,0.35,0.47
2395976.00,0.13,0.73,0.81,0.37,0.31,0.76
3604621.00,0.22,0.85,0.66,0.11,0.08,0.62
2716598.00,0.63,0.67,0.69,0.07,0.18,0.44
39416459.00,0.05,0.72,0.84,0.73,0.04,0.84
3750611.00,0.04,0.82,0.53,0.09,0.04,0.21
1922153.00,0.03,0.85,0.77,0.12,0.16,0.18
2096073.00,0.68,0.38,0.30,0.20,0.03,0.30
2096787.00,0.16,0.63,0.77,0.08,0.17,0.75
285313329.00,0.04,0.96,0.35,0.11,0.53,0.56
8701901.00,0.09,0.81,0.58,0.21,0.13,0.50
39445641.00,0.15,0.64,0.71,0.12,0.07,0.26
52841492.00,0.14,0.79,0.73,0.64,0.10,0.79
17986820.00,0.01,0.55,0.82,0.74,0.15,0.62
49095672.00,0.05,0.77,0.79,0.11,0.11,0.70
18400088.00,0.29,0.78,0.70,0.09,0.07,0.12
49377695.00,0.48,0.70,0.55,0.15,0.20,0.28
8092843.00,0.70,0.53,0.35,0.11,0.04,0.36
111679619.00,0.46,0.66,0.44,0.13,0.08,0.35
15202033.00,0.00,0.93,0.56,0.24,0.49,0.35
7201207.00,0.17,0.31,0.35,0.05,0.03,0.05
712372.00,0.44,0.40,0.59,0.45,0.05,0.18
510957.00,0.01,0.76,0.85,0.13,0.08,0.62
1189558.00,0.15,0.65,0.86,0.26,0.27,0.64
298988174.00,0.00,0.65,0.86,0.04,0.04,0.28
16629374.00,0.26,0.74,0.74,0.11,0.36,0.40
2069343.00,0.02,0.38,0.83,0.40,0.06,0.51
4820345.00,0.62,0.60,0.41,0.13,0.34,0.41
696251.00,0.05,0.62,0.79,0.14,0.04,0.62
23082810.00,0.21,0.77,0.55,0.13,0.04,0.35
100432584.00,0.10,0.72,0.74,0.29,0.03,0.36
5800396.00,0.06,0.88,0.58,0.18,0.30,0.31
9032501.00,0.21,0.85,0.56,0.04,0.08,0.81
787298.00,0.77,0.51,0.45,0.07,0.03,0.24
164486107.00,0.12,0.29,0.51,0.10,0.04,0.36
14069124.00,0.07,0.89,0.51,0.10,0.15,0.61
1714662.00,0.85,0.68,0.38,0.10,0.04,0.77
3758080.00,0.02,0.87,0.57,0.19,0.24,0.88
586577724.00,0.01,0.79,0.79,0.10,0.08,0.68
39145494.00,0.13,0.74,0.73,0.08,0.04,0.44
2756869.00,0.17,0.66,0.83,0.09,0.06,0.48
4615409.00,0.26,0.71,0.73,0.07,0.19,0.64
94674615.00,0.07,0.75,0.69,0.19,0.28,0.89
4184306.00,0.01,0.83,0.82,0.29,0.09,0.17
34732688.00,0.70,0.74,0.24,0.11,0.32,0.46
724383.00,0.00,0.61,0.96,0.08,0.09,0.30
24004138.00,0.04,0.74,0.67,0.18,0.04,0.54
1999930.00,0.70,0.61,0.66,0.12,0.03,0.89
87420006.00,0.30,0.79,0.86,0.61,0.05,0.79
84959987.00,0.05,0.76,0.63,0.11,0.05,0.20
12763170.00,0.71,0.60,0.76,0.35,0.04,0.71
1292557.00,0.04,0.64,0.86,0.14,0.09,0.50
328196944.00,0.12,0.70,0.45,0.16,0.15,0.14
2322568.00,0.04,0.82,0.83,0.31,0.23,0.31
1474719.00,0.07,0.68,0.54,0.21,0.34,0.46
23496755.00,0.18,0.83,0.71,0.06,0.09,0.69
696056.00,0.03,0.87,0.44,0.14,0.40,0.61
76219025.00,0.06,0.71,0.73,0.14,0.06,0.48
546878.00,0.18,0.73,0.84,0.11,0.06,0.26
6793548.00,0.29,0.65,0.90,0.07,0.04,0.47
791570.00,0.02,0.61,0.68,0.23,0.03,0.71
13885448.00,0.34,0.66,0.64,0.19,0.03,0.27
93901038.00,0.29,0.53,0.85,0.08,0.20,0.46
726149.00,0.01,0.64,0.88,0.25,0.06,0.45
216154268.00,0.16,0.69,0.51,0.14,0.09,0.31
684722.00,0.18,0.52,0.80,0.24,0.28,0.28
2914507.00,0.11,0.82,0.77,0.12,0.28,0.70
11426567.00,0.44,0.71,0.81,0.07,0.04,0.39
5978785.00,0.02,0.31,0.65,0.37,0.04,0.31
464515.00,0.00,0.46,0.96,0.31,0.14,0.46
24650088.00,0.32,0.75,0.58,0.14,0.04,0.77
61971636.00,0.27,0.57,0.75,0.15,0.31,0.35
159750379.00,0.09,0.73,0.64,0.14,0.13,0.55
4454553.00,0.48,0.64,0.58,0.21,0.09,0.42
23040641.00,0.08,0.67,0.83,0.07,0.40,0.70
9596524.00,0.16,0.84,0.56,0.20,0.44,0.31
1086492.00,0.83,0.65,0.20,0.31,0.06,0.69
480786.00,0.10,0.77,0.93,0.09,0.19,0.92
673515.00,0.06,0.80,0.82,0.15,0.15,0.61
1848720.00,0.39,0.83,0.76,0.13,0.12,0.81
38506580.00,0.05,0.75,0.78,0.28,0.14,0.78
3598055.00,0.02,0.64,0.73,0.16,0.06,0.43
919529.00,0.07,0.36,0.61,0.11,0.08,0.29
2604157.00,0.02,0.84,0.73,0.37,0.27,0.54
2004358.00,0.03,0.50,0.81,0.56,0.05,0.28
87959542.00,0.07,0.55,0.85,0.08,0.20,0.10
542857.00,0.04,0.75,0.87,0.24,0.05,0.81
1896557.00,0.08,0.80,0.60,0.10,0.06,0.42
23726383.00,0.07,0.69,0.60,0.11,0.04,0.65
2602559.00,0.13,0.78,0.61,0.09,0.10,0.40
31843660.00,0.08,0.72,0.90,0.23,0.10,0.85
4421950.00,0.12,0.79,0.40,0.12,0.10,0.04
319934431.00,0.03,0.81,0.81,0.26,0.06,0.84
2558212.00,0.01,0.84,0.70,0.38,0.11,0.66
703185.00,0.03,0.87,0.64,0.07,0.16,0.37
750487.00,0.35,0.74,0.52,0.18,0.07,0.45
487772942.00,0.08,0.60,0.55,0.10,0.10,0.11
61966398.00,0.01,0.64,0.86,0.07,0.30,0.96
16114841.00,0.00,0.64,0.76,0.09,0.04,0.33
10271625.00,0.03,0.90,0.63,0.09,0.22,0.24
2510356.00,0.11,0.46,0.62,0.45,0.03,0.28
19604207.00,0.05,0.82,0.50,0.11,0.16,0.78
2620385.00,0.09,0.74,0.39,0.28,0.42,0.66
11933434.00,0.06,0.73,0.60,0.25,0.15,0.36
11704823.00,0.00,0.61,0.84,0.37,0.04,0.50
13246723.00,0.09,0.73,0.67,0.10,0.09,0.17
10837024.00,0.03,0.67,0.76,0.08,0.04,0.47
55972699.00,0.03,0.75,0.79,0.05,0.07,0.45
1393864.00,0.27,0.37,0.64,0.29,0.10,0.17
9411898.00,0.01,0.88,0.81,0.32,0.06,0.86
47176776.00,0.37,0.61,0.73,0.15,0.15,0.29
9864814.00,0.10,0.76,0.67,0.34,0.14,0.57
729929.00,0.03,0.62,0.66,0.11,0.03,0.19
14922980.00,0.29,0.41,0.51,0.12,0.06,0.67
647284205.00,0.12,0.64,0.65,0.08,0.19,0.55
2712930.00,0.51,0.61,0.36,0.06,0.04,0.47
30058194.00,0.25,0.72,0.46,0.21,0.03,0.46
150949303.00,0.19,0.75,0.76,0.05,0.20,0.89
1921011.00,0.19,0.73,0.71,0.11,0.12,0.67
706574.00,0.20,0.40,0.81,0.11,0.05,0.11
1362147.00,0.02,0.88,0.74,0.11,0.18,0.21
10764351.00,0.28,0.67,0.68,0.27,0.05,0.58
73289612.00,0.29,0.74,0.48,0.39,0.06,0.35
5428702.00,0.14,0.76,0.56,0.10,0.36,0.52
157424981.00,0.03,0.64,0.73,0.27,0.03,0.52
2354539.00,0.13,0.81,0.78,0.22,0.06,0.84
1553184.00,0.27,0.64,0.50,0.35,0.22,0.60
10916176.00,0.02,0.45,0.84,0.38,0.10,0.89
39819574.00,0.13,0.69,0.59,0.12,0.28,0.14
657250.00,0.33,0.55,0.74,0.26,0.30,0.50
1139839.00,0.98,0.35,0.12,0.10,0.04,0.12
4494825.00,0.30,0.63,0.72,0.23,0.03,0.38
2853635.00,0.00,0.62,0.79,0.38,0.28,0.20
523862572.00,0.02,0.65,0.66,0.09,0.03,0.22
2441493.00,0.26,0.55,0.64,0.04,0.02,0.48
669783.00,0.10,0.65,0.83,0.13,0.05,0.34
176550938.00,0.05,0.60,0.67,0.13,0.04,0.82
56672236.00,0.62,0.56,0.67,0.11,0.09,0.29
453645.00,0.04,0.75,0.69,0.61,0.08,0.36
29298333.00,0.52,0.82,0.65,0.10,0.14,0.46
14729102.00,0.36,0.63,0.67,0.11,0.26,0.33
34010410.00,0.00,0.78,0.66,0.09,0.24,0.25
23576294.00,0.09,0.62,0.62,0.12,0.13,0.57
669961.00,0.41,0.51,0.49,0.11,0.32,0.14
568099.00,0.34,0.59,0.66,0.32,0.06,0.45
4378802.00,0.04,0.68,0.66,0.13,0.03,0.54
142683972.00,0.92,0.38,0.22,0.08,0.04,0.05
663904.00,0.00,0.65,0.78,0.33,0.04,0.82
601568.00,0.01,0.85,0.71,0.33,0.03,0.87
759465.00,0.06,0.77,0.80,0.07,0.03,0.78
7032681.00,0.17,0.84,0.55,0.06,0.17,0.21
48136456.00,0.03,0.92,0.83,0.06,0.25,0.65
8101328.00,0.59,0.80,0.74,0.29,0.04,0.67
8836673.00,0.00,0.89,0.66,0.26,0.11,0.47
15042493.00,0.30,0.55,0.50,0.76,0.04,0.30
42824844.00,0.11,0.81,0.62,0.73,0.44,0.63
10532433.00,0.38,0.61,0.78,0.40,0.06,0.77
47739270.00,0.11,0.75,0.46,0.25,0.14,0.50
872651.00,0.28,0.70,0.71,0.18,0.11,0.41
4916010.00,0.05,0.59,0.57,0.14,0.36,0.44
706008.00,0.33,0.53,0.80,0.37,0.34,0.41
799542.00,0.66,0.64,0.18,0.10,0.07,0.64
5900181.00,0.04,0.91,0.64,0.24,0.45,0.66
122507650.00,0.00,0.91,0.55,0.36,0.18,0.10
85914909.00,0.73,0.56,0.44,0.11,0.02,0.21
18277639.00,0.01,0.83,0.57,0.11,0.09,0.57
7383970.00,0.44,0.77,0.60,0.09,0.06,0.98
55364717.00,0.05,0.88,0.61,0.18,0.12,0.74
751801044.00,0.07,0.56,0.54,0.20,0.04,0.29
12930030.00,0.20,0.67,0.65,0.22,0.03,0.71
764027263.00,0.04,0.84,0.54,0.08,0.09,0.51
7270153.00,0.24,0.82,0.74,0.12,0.04,0.74
903223.00,0.14,0.76,0.69,0.12,0.04,0.91
1987432.00,0.02,0.62,0.73,0.15,0.11,0.37
33725495.00,0.25,0.84,0.52,0.61,0.17,0.33
4810228.00,0.14,0.78,0.77,0.12,0.13,0.64
5764749.00,0.35,0.54,0.53,0.10,0.43,0.18
2936451.00,0.14,0.64,0.72,0.11,0.09,0.46
1909134.00,0.77,0.57,0.50,0.28,0.05,0.85
21730462.00,0.01,0.64,0.69,0.13,0.04,0.43
3345059.00,0.31,0.83,0.73,0.11,0.24,0.32
17574769.00,0.19,0.86,0.63,0.07,0.07,0.70
4263264.00,0.17,0.49,0.87,0.46,0.10,0.60
23995886.00,0.06,0.95,0.74,0.10,0.24,0.62
839962.00,0.13,0.85,0.82,0.25,0.23,0.53
14075996.00,0.03,0.86,0.69,0.20,0.24,0.67
28792470.00,0.00,0.52,0.77,0.22,0.15,0.24
30196596.00,0.33,0.41,0.65,0.10,0.05,0.17
6617639.00,0.06,0.74,0.59,0.09,0.50,0.36
2893085.00,0.01,0.61,0.69,0.18,0.21,0.65
26712904.00,0.47,0.64,0.82,0.34,0.04,0.76
556160.00,0.21,0.87,0.62,0.05,0.23,0.89
90529679.00,0.13,0.71,0.96,0.20,0.22,0.58
441029078.00,0.09,0.90,0.66,0.53,0.29,0.39
355010251.00,0.06,0.67,0.84,0.16,0.04,0.72
17375729.00,0.03,0.62,0.73,0.20,0.21,0.40
75562441.00,0.21,0.80,0.73,0.24,0.05,0.58
31694576.00,0.02,0.82,0.65,0.13,0.25,0.84
2576673.00,0.78,0.49,0.30,0.12,0.08,0.62
586353073.00,0.38,0.86,0.80,0.09,0.06,0.97
143302577.00,0.26,0.71,0.74,0.11,0.37,0.43
802089.00,0.13,0.86,0.41,0.33,0.18,0.70
536886.00,0.07,0.71,0.57,0.15,0.04,0.96
1139773.00,0.02,0.71,0.83,0.27,0.06,0.33
61382579.00,0.67,0.62,0.80,0.11,0.17,0.62
547462.00,0.13,0.78,0.68,0.25,0.05,0.66
129744087.00,0.05,0.63,0.72,0.12,0.05,0.43
37797200.00,0.48,0.57,0.38,0.11,0.03,0.33
72693210.00,0.00,0.94,0.38,0.09,0.57,0.38
605465.00,0.16,0.86,0.60,0.10,0.15,0.43
47496870.00,0.21,0.55,0.81,0.41,0.35,0.65
10921658.00,0.08,0.89,0.48,0.14,0.33,0.41
123280701.00,0.02,0.84,0.64,0.05,0.07,0.68
879804.00,0.04,0.44,0.80,0.68,0.31,0.41
21996097.00,0.67,0.72,0.44,0.11,0.25,0.80
111274704.00,0.18,0.59,0.87,0.37,0.30,0.50
480380292.00,0.88,0.67,0.31,0.10,0.03,0.52
874784.00,0.75,0.61,0.30,0.11,0.03,0.31
459970458.00,0.13,0.78,0.56,0.40,0.08,0.68
1831585.00,0.31,0.68,0.68,0.30,0.04,0.68
8636478.00,0.17,0.67,0.84,0.23,0.03,0.67
592989.00,0.07,0.77,0.64,0.09,0.42,0.43
4192699.00,0.22,0.74,0.70,0.12,0.04,0.53
693298.00,0.92,0.39,0.30,0.11,0.03,0.29
69139364.00,0.18,0.53,0.47,0.07,0.23,0.77
133360949.00,0.52,0.68,0.65,0.10,0.38,0.69
487855614.00,0.02,0.80,0.53,0.10,0.04,0.33
189799640.00,0.17,0.64,0.90,0.13,0.11,0.29
350414.00,0.12,0.73,0.89,0.13,0.12,0.80
46706520.00,0.07,0.71,0.88,0.23,0.06,0.54
623948.00,0.14,0.63,0.79,0.21,0.39,0.23
12964860.00,0.04,0.78,0.60,0.18,0.21,0.59
38309451.00,0.52,0.65,0.63,0.17,0.09,0.35
1395314.00,0.14,0.61,0.75,0.11,0.06,0.36
18267012.00,0.03,0.67,0.86,0.27,0.08,0.39
20721022.00,0.08,0.81,0.55,0.39,0.35,0.60
41625792.00,0.12,0.62,0.62,0.10,0.03,0.12
924125900.00,0.41,0.75,0.52,0.11,0.03,0.66
9642642.00,0.11,0.62,0.87,0.35,0.09,0.34
242823702.00,0.46,0.78,0.76,0.14,0.23,0.58
71380487.00,0.19,0.37,0.69,0.09,0.07,0.37
1669560.00,0.00,0.64,0.81,0.05,0.04,0.90
824775.00,0.02,0.64,0.84,0.09,0.04,0.43
23569543.00,0.15,0.77,0.70,0.11,0.29,0.77
21389558.00,0.01,0.60,0.81,0.15,0.04,0.25
3692614.00,0.01,0.92,0.58,0.10,0.08,0.49
1717193.00,0.01,0.72,0.72,0.15,0.05,0.20
13917890.00,0.15,0.71,0.78,0.42,0.34,0.85
104407936.00,0.18,0.80,0.74,0.06,0.05,0.78
103747537.00,0.03,0.76,0.85,0.13,0.07,0.93
711908.00,0.36,0.58,0.79,0.37,0.13,0.27
1823239.00,0.04,0.54,0.37,0.04,0.03,0.25
683258.00,0.15,0.79,0.51,0.09,0.12,0.46
1082609.00,0.00,0.82,0.75,0.18,0.18,0.61
40454481.00,0.05,0.62,0.68,0.10,0.04,0.30
671633.00,0.09,0.81,0.83,0.06,0.12,0.70
11305998.00,0.03,0.85,0.64,0.38,0.37,0.51
2782934.00,0.60,0.46,0.58,0.09,0.06,0.18
37822468.00,0.04,0.88,0.43,0.06,0.14,0.44
3287656.00,0.23,0.65,0.72,0.11,0.30,0.40
26047990.00,0.16,0.89,0.94,0.07,0.09,0.77
288110994.00,0.13,0.60,0.53,0.14,0.04,0.53
20058315.00,0.02,0.87,0.66,0.09,0.15,0.53
662917.00,0.05,0.84,0.76,0.06,0.12,0.81
23872261.00,0.22,0.75,0.40,0.09,0.07,0.05
42474374.00,0.02,0.55,0.70,0.14,0.08,0.29
